id,artist,title,country,discogs_release_id,discogs_url,cover_url
"302","Ayers, Kevin","Yes We Have No Mananas (So Get Your Mananas Today)","EU","9634674","https://www.discogs.com/release/9634674-Kevin-Ayers-Oh-Wot-A-DreamConnie-On-A-Rubber-Band",""
"303","Ayers, Kevin","Yes We Have No Mananas (So Get Your Mananas Today)","EU","17570479","https://www.discogs.com/release/17570479-Kevin-Ayers-Bananamour",""
"325","Badfinger","Airwaves","EU","8525758","https://www.discogs.com/release/8525758-Badfinger-Ass",""
"326","Badfinger","Ass","EU","1574307","https://www.discogs.com/release/1574307-Badfinger-Magic-Christian-Music",""
"327","Badfinger","Magic Christian Music","EU","20762845","https://www.discogs.com/release/20762845-Badfinger-Straight-Up",""
"330","Barrabas","Watch Out","EU","1245094","https://www.discogs.com/release/1245094-Barrabas-Barrabas",""
"335","Barrett, Syd","The Madcap Laughs","EU","4530416","https://www.discogs.com/release/4530416-Syd-Barrett-Barrett",""
"340","Big Star","Radio City","EU","27667407","https://www.discogs.com/release/27667407-Big-Star-1-Record",""
"344","Blondie","AutoAmerican","EU","2384150","https://www.discogs.com/release/2384150-Blondie-The-Hunter",""
"348","Blondie","The Hunter","EU","745335","https://www.discogs.com/release/745335-Blondie-Blondie",""
"352","Blue Cheer","Vincebus Eruptum","EU","1455600","https://www.discogs.com/release/1455600-Blue-Cheer-BC-5-The-Original-Human-Being",""
"368","Bowie, David","1984","USA","6921833","https://www.discogs.com/release/6921833-デビッドボウイー-1984年-1984",""
"697","Bowie, David","Changes","USA","29998300","https://www.discogs.com/release/29998300-デビッドボウイ-チェンジス-Changes",""
"913","Bowie, David","Diamond Dogs","USA","8619665","https://www.discogs.com/release/8619665-デビッドボウイー-ダイヤモンドの犬-Diamond-Dogs",""
"920","Bowie, David","Do You Anything You Say","Spain","4565112","https://www.discogs.com/release/4565112-David-Bowie-For-The-Collector-Early-David-Bowie",""
"982","Bowie, David","Fame","USA","15270647","https://www.discogs.com/release/15270647-Various-No-Title",""
"1024","Bowie, David","Fashion","USA","","",""
"1028","Bowie, David","Five Years/Hang On To Yourself/ A Lad In Vain","USA","3968218","https://www.discogs.com/release/3968218-The-Hype-Five-Years-Hang-On-To-Yourself-A-Lad-In-Vain",""
"1078","Bowie, David","Hammersmith Odeon 1983","USA","","",""
"1079","Bowie, David","Hang On To Yourself","USA","4955903","https://www.discogs.com/release/4955903-Arnold-Corns-Hang-Onto-Yourself",""
"1080","Bowie, David","Hang On To Yourself","USA","12290762","https://www.discogs.com/release/12290762-Arnold-Corns-Hang-Onto-Yourself",""
"1081","Bowie, David","Hang On To Yourself","USA","4713089","https://www.discogs.com/release/4713089-Arnold-Corns-Hang-On-To-Yourself",""
"1157","Bowie, David","I Pity The Fool / Take My Tip / You've Got A Habit Of Leaving Me / Baby Loves That Way","UK","1935705","https://www.discogs.com/release/1935705-The-Manish-Boys-Davy-Jones-The-Lower-3rd-I-Pity-The-Fool-Take-My-Tip-Youve-Got-A-Habit-Of-Leaving-Ba",""
"1255","Bowie, David","Labryinth","Japan","7349301","https://www.discogs.com/release/7349301-David-Bowie-And-Trevor-Jones-Labyrinth-From-The-Original-Soundtrack-Of-The-Jim-Henson-Film",""
"1314","Bowie, David","Let's Spend The Night Together","USA","13162070","https://www.discogs.com/release/13162070-デビッドボウイー-夜をぶっとばせ-Lets-Spend-The-Night-Together",""
"1353","Bowie, David","Liza Jane","UK","3631905","https://www.discogs.com/release/3631905-Davie-Jones-And-The-King-Bees-Liza-Jane",""
"1354","Bowie, David","Liza Jane","USA","8299501","https://www.discogs.com/release/8299501-Davie-Jones-With-The-King-Bees-Liza-Jane",""
"1355","Bowie, David","Liza Jane","USA","2785408","https://www.discogs.com/release/2785408-Davie-Jones-And-The-King-Bees-Liza-Jane",""
"1506","Bowie, David","Moonage Daydream","USA","12839321","https://www.discogs.com/release/12839321-The-Arnold-Corns-Moonage-Daydream",""
"1561","Bowie, David","Papa, when Will I See You Again, Knock On Wood, Watch Out For Lucy","USA","8596221","https://www.discogs.com/release/8596221-Various-Knock-On-Wood",""
"1568","Bowie, David","Pinups","Germany","11229076","https://www.discogs.com/release/11229076-Bowie-Pin-Ups",""
"1569","Bowie, David","Pinups","Germany","11229076","https://www.discogs.com/release/11229076-Bowie-Pin-Ups",""
"1570","Bowie, David","Pinups","Germany","11229076","https://www.discogs.com/release/11229076-Bowie-Pin-Ups",""
"1659","Bowie, David","Rebel Rebel","USA","6062183","https://www.discogs.com/release/6062183-デビッドボウイー-愛しき反抗-Rebel-Rebel-Queen-Bitch-クイーンビッチ",""
"1720","Bowie, David","Seven Years In Tibet","Turkey","","",""
"1737","Bowie, David","Sorrow","Japan","8316525","https://www.discogs.com/release/8316525-David-Bowie-Amsterdam",""
"1738","Bowie, David","Sorrow","Japan","8316525","https://www.discogs.com/release/8316525-David-Bowie-Amsterdam",""
"1752","Bowie, David","Sorrow","USA","13652461","https://www.discogs.com/release/13652461-デビッドボウイー-愛の悲しみ-Sorrow",""
"1817","Bowie, David","Space Oddity","UK","2464372","https://www.discogs.com/release/2464372-David-Bowie-David-Bowie",""
"1818","Bowie, David","Space Oddity","UK","2002701","https://www.discogs.com/release/2002701-David-Bowie-David-Bowie",""
"1819","Bowie, David","Space Oddity","UK","2002701","https://www.discogs.com/release/2002701-David-Bowie-David-Bowie",""
"1867","Bowie, David","Space Oddity","USA","6471380","https://www.discogs.com/release/6471380-デビッドボウイー-スペイスオディティ-Space-Oddity",""
"1928","Bowie, David","Starman","USA","22955918","https://www.discogs.com/release/22955918-デビッドボウイー-スターマン-Starman",""
"1930","Bowie, David","Starman","USA","3057541","https://www.discogs.com/release/3057541-デビッドボウイー-スターマン-Starman",""
"1933","Bowie, David","Starman","USA","3057541","https://www.discogs.com/release/3057541-デビッドボウイー-スターマン-Starman",""
"1934","Bowie, David","Starman","USA","3057541","https://www.discogs.com/release/3057541-デビッドボウイー-スターマン-Starman",""
"1994","Bowie, David","Tao Jones Index","USA","260666","https://www.discogs.com/release/260666-Tao-Jones-Index-Pallas-Athena-V2-Schneider",""
"1995","Bowie, David","Tao Jones Index","USA","260666","https://www.discogs.com/release/260666-Tao-Jones-Index-Pallas-Athena-V2-Schneider",""
"1996","Bowie, David","Tao Jones Index","USA","260666","https://www.discogs.com/release/260666-Tao-Jones-Index-Pallas-Athena-V2-Schneider",""
"2057","Bowie, David","The Jean Genie","USA","9343550","https://www.discogs.com/release/9343550-デビッドボウイー-ジーンジニー-The-Jean-Genie",""
"2219","Bowie, David","The Width Of A Circle","UK","977997","https://www.discogs.com/release/977997-The-Hype-Width-Of-A-Circle",""
"2241","Bowie, David","Time","USA","6874825","https://www.discogs.com/release/6874825-デビッドボウイー-タイム時間-Time",""
"2407","Bowie, David","Young Americans","UK","1782101","https://www.discogs.com/release/1782101-デビッドボウイー-ヤングアメリカン-Young-Americans",""
"2490","Buckley, Jeff","Grace","USA","14464843","https://www.discogs.com/release/14464843-Jeff-Buckley-Live-At-KCRW-Morning-Becomes-Eclectic",""
"2491","Buckley, Jeff","Live at KCRW: Morning Becomes Electric","USA","14382513","https://www.discogs.com/release/14382513-Jeff-Buckley-Grace",""
"2492","Buckley, Tim","Blue Afternoon","USA","12828596","https://www.discogs.com/release/12828596-Tim-Buckley-Sefronia",""
"2493","Buckley, Tim","Blue Afternoon","USA","2589304","https://www.discogs.com/release/2589304-Tim-Buckley-Sefronia",""
"2494","Buckley, Tim","Blue Afternoon","USA","617863","https://www.discogs.com/release/617863-Tim-Buckley-Greetings-From-LA",""
"2495","Buckley, Tim","Goodbye And Hello","USA","1408588","https://www.discogs.com/release/1408588-Tim-Buckley-Happy-Sad",""
"2496","Buckley, Tim","Goodbye And Hello","USA","1408588","https://www.discogs.com/release/1408588-Tim-Buckley-Happy-Sad",""
"2499","Buckley, Tim","Happy Sad","USA","10299394","https://www.discogs.com/release/10299394-Tim-Buckley-Goodbye-And-Hello",""
"2500","Buckley, Tim","Happy Sad","USA","1690843","https://www.discogs.com/release/1690843-Tim-Buckley-Look-At-The-Fool",""
"2501","Buckley, Tim","Lady, Give My Your Key","USA","2591026","https://www.discogs.com/release/2591026-Tim-Buckley-Lorca",""
"2503","Buckley, Tim","Look At The Fool","USA","2591141","https://www.discogs.com/release/2591141-Tim-Buckley-Dream-Letter-Live-In-London-1968",""
"2504","Buckley, Tim","Look At The Fool","USA","6970218","https://www.discogs.com/release/6970218-Tim-Buckley-Goodbye-And-Hello",""
"2506","Buckley, Tim","Lorca","USA","9735837","https://www.discogs.com/release/9735837-Tim-Buckley-Sefronia",""
"2507","Buckley, Tim","Lorca","USA","9735837","https://www.discogs.com/release/9735837-Tim-Buckley-Sefronia",""
"2508","Buckley, Tim","Manifesto","USA","4329740","https://www.discogs.com/release/4329740-Tim-Buckley-Look-At-The-Fool",""
"2510","Buckley, Tim","Sefronia","USA","1138756","https://www.discogs.com/release/1138756-Tim-Buckley-Lorca",""
"2511","Buckley, Tim","Sefronia","USA","11902138","https://www.discogs.com/release/11902138-Tim-Buckley-Live-at-the-Troubadour-1969",""
"2512","Buckley, Tim","Sefronia","USA","539590","https://www.discogs.com/release/539590-Tim-Buckley-Blue-Afternoon",""
"2513","Buckley, Tim","Sefronia","USA","1408614","https://www.discogs.com/release/1408614-Tim-Buckley-Blue-Afternoon",""
"2514","Buckley, Tim","Starsailor","USA","546850","https://www.discogs.com/release/546850-Tim-Buckley-Greetings-From-LA",""
"2515","Buckley, Tim","Starsailor","USA","2590939","https://www.discogs.com/release/2590939-Tim-Buckley-Blue-Afternoon",""
"2525","Bush, Kate","Aerial","USA","30446870","https://www.discogs.com/release/30446870-Kate-Bush-Eat-The-Music",""
"2526","Bush, Kate","Cloudbusting","USA","2233576","https://www.discogs.com/release/2233576-Kate-Bush-Running-Up-That-Hill-Extended-Version",""
"2527","Bush, Kate","Eat The Music","USA","588079","https://www.discogs.com/release/588079-Kate-Bush-Aerial",""
"2528","Bush, Kate","Experiment IV","USA","14513435","https://www.discogs.com/release/14513435-Kate-Bush-Night-Of-The-Swallow",""
"2530","Bush, Kate","Hounds Of Love","USA","539595","Kate Bush – Experiment IV – Vinyl (12"", 45 RPM, Single), 1986 [r539595] | Discogs",""
"2532","Bush, Kate","Lionheart","USA","4987435","Kate Bush – The Sensual World – Vinyl (LP, Album), 1989 [r4987435] | Discogs",""
"2533","Bush, Kate","Lionheart","USA","483472","Kate Bush – The Sensual World – Vinyl (Double Grooved, 12"", 45 RPM + 2 more), 1989 [r483472] | Discogs",""
"2534","Bush, Kate","Lionheart","USA","637823","Kate Bush – This Woman's Work – Vinyl (Poster Sleeve, 12"", 45 RPM + 2 more), 1989 [r637823] | Discogs",""
"2535","Bush, Kate","Never For Ever","USA","539598","Kate Bush – The Big Sky (Meteorological Mix) – Vinyl (12"", 45 RPM, Single), 1986 [r539598] | Discogs",""
"2536","Bush, Kate","Never For Ever","USA","2252488","Kate Bush – Hounds Of Love – Vinyl (Grey/Pink Marbled, LP, Album, Limited Edition), 1985 [r2252488] | Discogs",""
"2537","Bush, Kate","Night Of The Swallow","USA","330190","Kate Bush – Running Up That Hill – Vinyl (12"", 33 ⅓ RPM + 2 more), 1985 [r330190] | Discogs",""
"2538","Bush, Kate","Running Up That Hill","USA","330191","Kate Bush – Cloudbusting – Vinyl (Purple Labels, 12"", 45 RPM, Single), 1985 [r330191] | Discogs",""
"2539","Bush, Kate","Running Up That Hill (Extended Version)","USA","483467","Kate Bush – Kate Bush – Vinyl (LP, Mini-Album + 2 more), 1983 [r483467] | Discogs",""
"2541","Bush, Kate","The Dreaming","USA","539592","Kate Bush – Hounds Of Love – Vinyl (12"", Single, 45 RPM), 1986 [r539592] | Discogs",""
"2542","Bush, Kate","The Kick Inside","USA","838422","Kate Bush – Never For Ever – Vinyl (Jacksonville Pressing, LP, Album, Stereo), 1984 [r838422] | Discogs",""
"2543","Bush, Kate","The Kick Inside","USA","10652176","Kate Bush – Never For Ever – Vinyl (Gatefold, LP, Album), 1980 [r10652176] | Discogs",""
"2553","Cale, John","Animal Justice","USA","","",""
"2554","Cale, John","Antartida (Original Soundtrack)","USA","2309735","https://www.discogs.com/release/2309735-John-Cale-Satellite-Walk-Dance-Re-Mix",""
"2555","Cale, John","Artificial Intelligence","USA","1026903","https://www.discogs.com/release/1026903-John-Cale-Villa-Albani",""
"2556","Cale, John","Artificial Intelligence","USA","2152271","https://www.discogs.com/release/2152271-John-Cale-Dying-On-The-Vine",""
"2558","Cale, John","Caribbean Sunset","USA","469435","https://www.discogs.com/release/469435-John-Cale-Animal-Justice",""
"2559","Cale, John","Caribbean Sunset","USA","542646","https://www.discogs.com/release/542646-John-Cale-Honi-Soit",""
"2560","Cale, John","Comes Alive","USA","7162480","https://www.discogs.com/release/7162480-John-Cale-Artificial-Intelligence",""
"2561","Cale, John","Dying On The Vine","USA","3777828","https://www.discogs.com/release/3777828-John-Cale-Artificial-Intelligence",""
"2562","Cale, John","Even Cowgirls Get The Blues","USA","8640389","https://www.discogs.com/release/8640389-John-Cale-Guts",""
"2563","Cale, John","Fear","USA","1415673","https://www.discogs.com/release/1415673-John-Cale-Honi-Soit",""
"2564","Cale, John","Fear","USA","1519088","https://www.discogs.com/release/1519088-John-Cale-Antártida-Original-Soundtrack",""
"2565","Cale, John","Guts","USA","2398222","https://www.discogs.com/release/2398222-John-Cale-John-Cale-Comes-Alive",""
"2566","Cale, John","Helen Of Troy","USA","1225010","https://www.discogs.com/release/1225010-John-Cale-Music-For-A-New-Society",""
"2567","Cale, John","Helen Of Troy","USA","1679116","https://www.discogs.com/release/1679116-John-Cale-Music-For-A-New-Society",""
"2568","Cale, John","Helen Of Troy","USA","1833601","https://www.discogs.com/release/1833601-John-Cale-Caribbean-Sunset",""
"2569","Cale, John","Honi Soit","USA","798082","https://www.discogs.com/release/798082-John-Cale-SabotageLive",""
"2570","Cale, John","Honi Soit","USA","1138682","https://www.discogs.com/release/1138682-John-Cale-Words-For-The-Dying",""
"2575","Cale, John","Paris 1919","USA","1182581","https://www.discogs.com/release/1182581-John-Cale-Even-Cowgirls-Get-The-Blues",""
"2578","Cale, John","Sabotage/Live","USA","5967820","https://www.discogs.com/release/5967820-John-Cale-Helen-Of-Troy",""
"2579","Cale, John","Satellite Walk","USA","1831487","https://www.discogs.com/release/1831487-John-Cale-Paris-SEveille-Suivi-Dautres-Compositions",""
"2545","Bush, Kate","The Sensual World","USA","478766","Kate Bush – Lionheart – Vinyl (Gatefold, Embossed, LP, Album), 1978 [r478766] | Discogs",""
"2546","Bush, Kate","The Sensual World","USA","7553126","Kate Bush – Lionheart – Vinyl (Gatefold, Embossed, LP, Album), 1978 [r7553126] | Discogs",""
"2580","Cale, John","Slow Dazzle","USA","2347620","https://www.discogs.com/release/2347620-John-Cale-Vintage-Violence",""
"2581","Cale, John","Slow Dazzle","USA","1374683","https://www.discogs.com/release/1374683-John-Cale-Helen-Of-Troy",""
"2582","Cale, John","The Academy In Peril","USA","2821694","https://www.discogs.com/release/2821694-John-Cale-Fear",""
"2584","Cale, John","Villa Albani","USA","812542","https://www.discogs.com/release/812542-John-Cale-Fear",""
"2585","Cale, John","Vintage Violence","USA","8726836","https://www.discogs.com/release/8726836-John-Cale-Paris-1919",""
"2586","Cale, John","Vintage Violence","USA","1487179","https://www.discogs.com/release/1487179-John-Cale-The-Academy-In-Peril",""
"2595","Claudio Simonetti's Goblin","Profondo Rosso","USA","12254730","https://www.discogs.com/release/12254730-Claudio-Simonettis-Goblin-Daemonia-George-A-Romeros-Dawn-Of-The-Dead-",""
"2609","Coltrane, Alice","Eternity","USA","3902080","https://www.discogs.com/release/3902080-Alice-Coltrane-Lord-Of-Lords",""
"2610","Coltrane, Alice","Eternity","USA","12558275","https://www.discogs.com/release/12558275-Alice-Coltrane-Radha-Krsna-Nama-Sankirtana",""
"2611","Coltrane, Alice","Huntington Ashram Monastery","USA","23494436","https://www.discogs.com/release/23494436-Alice-Coltrane-Transfiguration",""
"2612","Coltrane, Alice","Kirtan: Turiya Sings","USA","385070","https://www.discogs.com/release/385070-Alice-Coltrane-Eternity",""
"2613","Coltrane, Alice","Lord Of Lords","USA","385070","https://www.discogs.com/release/385070-Alice-Coltrane-Eternity",""
"2614","Coltrane, Alice","Radha-Krsna Nama Sankirtana","USA","16596363","https://www.discogs.com/release/16596363-Alice-Coltrane-Transcendence",""
"2615","Coltrane, Alice","Transcendence","USA","8254895","https://www.discogs.com/release/8254895-Alice-Coltrane-With-Strings-World-Galaxy",""
"2616","Coltrane, Alice","Transfiguration","USA","1034602","https://www.discogs.com/release/1034602-Alice-Coltrane-Huntington-Ashram-Monastery",""
"2617","Coltrane, Alice","World Galaxy","USA","1885283","https://www.discogs.com/release/1885283-Alice-Coltrane-A-Monastic-Trio",""
"2622","Costa, Gal","India","USA","10592124","https://www.discogs.com/release/10592124-Gal-Costa-Índia",""
"2625","Curry, Tim","Baby Love","USA","1107963","https://www.discogs.com/release/1107963-Tim-Curry-Fearless",""
"2626","Curry, Tim","Fearless","USA","5081384","https://www.discogs.com/release/5081384-Tim-Curry-Baby-Love-Just-Fourteen",""
"2636","Curved Air","Airconditioning","USA","2929525","https://www.discogs.com/release/2929525-Curved-Air-Phantasmagoria",""
"2640","Curved Air","Midnight Wire","USA","9534229","https://www.discogs.com/release/9534229-Curved-Air-Second-Album",""
"2641","Curved Air","Midnight Wire","USA","14936056","https://www.discogs.com/release/14936056-Curved-Air-Air-Cut",""
"2642","Curved Air","Phantasmagoria","USA","14936056","https://www.discogs.com/release/14936056-Curved-Air-Air-Cut",""
"2643","Curved Air","Phantasmagoria","USA","14936056","https://www.discogs.com/release/14936056-Curved-Air-Air-Cut",""
"2644","Curved Air","Second Album","USA","14936056","https://www.discogs.com/release/14936056-Curved-Air-Air-Cut",""
"2650","Davis, Betty","Nasty Gal","USA","12363386","https://www.discogs.com/release/12363386-Betty-Davis-They-Say-Im-Different",""
"2652","Davis, Miles","Bitches Brew","USA","15699908","https://www.discogs.com/release/15699908-Miles-Davis-Live-Evil",""
"2653","Davis, Miles","Live-Evil","USA","1157814","https://www.discogs.com/release/1157814-Miles-Davis-Bitches-Brew",""
"2663","Divinyls","Desperate","USA","2193269","https://www.discogs.com/release/2193269-Divinyls-Sleeping-Beauty",""
"2665","Divinyls","Pleasure And Pain","USA","2193269","https://www.discogs.com/release/2193269-Divinyls-Sleeping-Beauty",""
"2666","Divinyls","Pleasure And Pain","USA","2193272","https://www.discogs.com/release/2193272-Divinyls-In-My-Life",""
"2668","Divinyls","Sleeping Beauty","USA","2193271","https://www.discogs.com/release/2193271-Divinyls-Pleasure-And-Pain",""
"2670","Divinyls","Sleeping Beauty","USA","10844613","https://www.discogs.com/release/10844613-Divinyls-What-A-Life",""
"2671","Divinyls","Temperamental","USA","1543085","https://www.discogs.com/release/1543085-Divinyls-Desperate",""
"2680","Eno, Brian","Another Green World","USA","1297556","https://www.discogs.com/release/1297556-ENO-Lion-Sleeps-Tonite-Wimoweh-Seven-Deadly-Fins",""
"2681","Eno, Brian","Apollo - Atmospheres & Soundtracks","USA","558535","https://www.discogs.com/release/558535-Brian-Eno-Music-For-Films",""
"2682","Eno, Brian","Before And After Science","USA","17590","https://www.discogs.com/release/17590-Brian-Eno-Music-For-Films",""
"2685","Eno, Brian","Here Come The Warm Jets","USA","16146459","https://www.discogs.com/release/16146459-Brian-Eno-Before-And-After-Science",""
"2686","Eno, Brian","Here Come The Warm Jets","USA","6808724","https://www.discogs.com/release/6808724-Brian-Eno-Discreet-Music",""
"2687","Eno, Brian","Lion Sleeps Tonite (Wimoweh)/Seven Deadly Fins","USA","9281220","https://www.discogs.com/release/9281220-Eno-Taking-Tiger-Mountain-By-Strategy",""
"2688","Eno, Brian","More Blank Than Frank","USA","61712","https://www.discogs.com/release/61712-Brian-Eno-Ambient-4-On-Land",""
"2689","Eno, Brian","Music For Films","USA","986708","https://www.discogs.com/release/986708-Eno-Another-Green-World",""
"2690","Eno, Brian","Music For Films","USA","15164374","https://www.discogs.com/release/15164374-Eno-Here-Come-The-Warm-Jets",""
"2691","Eno, Brian","Music For Films","USA","18123388","https://www.discogs.com/release/18123388-Eno-Here-Come-The-Warm-Jets",""
"2692","Eno, Brian","Music For Palaces","USA","1242929","https://www.discogs.com/release/1242929-Brian-Eno-With-Daniel-Lanois-Roger-Eno-Apollo-Atmospheres-Soundtracks",""
"2693","Eno, Brian","Taking Tiger Mountain (By Strategy)","USA","24313511","https://www.discogs.com/release/24313511-Brian-Eno-Music-For-Palaces",""
"2696","Ferry, Bryan","Another Time, Another Place","USA","1681119","https://www.discogs.com/release/1681119-Bryan-Ferry-This-Is-Tomorrow",""
"2697","Ferry, Bryan","Boys And Girls","USA","738702","https://www.discogs.com/release/738702-Bryan-Ferry-Extended-Play",""
"2698","Ferry, Bryan","Dylanesque Live","USA","2156746","https://www.discogs.com/release/2156746-Bryan-Ferry-You-Go-To-My-Head",""
"2699","Ferry, Bryan","Extended Play","USA","13616442","https://www.discogs.com/release/13616442-Bryan-Ferry-Lets-Stick-Together-Lets-Work-Together",""
"2701","Ferry, Bryan","Heart On My Sleeve","USA","1554950","https://www.discogs.com/release/1554950-Bryan-Ferry-The-In-Crowd",""
"2702","Ferry, Bryan","Heart On My Sleeve","USA","1830563","https://www.discogs.com/release/1830563-Bryan-Ferry-Slave-To-Love",""
"2703","Ferry, Bryan","Help Me","USA","848765","https://www.discogs.com/release/848765-Bryan-Ferry-What-Goes-On-",""
"2707","Ferry, Bryan","Kiss And Tell","USA","6786792","https://www.discogs.com/release/6786792-Bryan-Ferry-The-In-Crowd",""
"2710","Ferry, Bryan","Limbo","USA","1374893","https://www.discogs.com/release/1374893-Bryan-Ferry-Hell-Have-To-Go",""
"2712","Ferry, Bryan","Slave To Love","USA","529453","https://www.discogs.com/release/529453-Bryan-Ferry-Limbo",""
"2713","Ferry, Bryan","ßete Noire","USA","5880535","https://www.discogs.com/release/5880535-Bryan-Ferry-Tokyo-Joe",""
"2714","Ferry, Bryan","Taxi","USA","12511414","https://www.discogs.com/release/12511414-Bryan-Ferry-The-Bride-Stripped-Bare",""
"2715","Ferry, Bryan","The ""In"" Crowd","USA","10643460","https://www.discogs.com/release/10643460-Bryan-Ferry-Heart-On-My-Sleeve",""
"2718","Ferry, Bryan","The Bride Stripped Bare","USA","1604222","https://www.discogs.com/release/1604222-Bryan-Ferry-In-Your-Mind",""
"2721","Ferry, Bryan","These Foolish Things","USA","381734","https://www.discogs.com/release/381734-Bryan-Ferry-Another-Time-Another-Place",""
"2722","Ferry, Bryan","These Foolish Things","USA","7860974","https://www.discogs.com/release/7860974-Bryan-Ferry-Bête-Noire",""
"2724","Ferry, Bryan","Tokyo Joe","USA","7294298","https://www.discogs.com/release/7294298-Bryan-Ferry-Boys-And-Girls",""
"2725","Ferry, Bryan","What Goes On","USA","25273270","https://www.discogs.com/release/25273270-Bryan-Ferry-Taxi",""
"2726","Ferry, Bryan","You Go To My Head","USA","","",""
"2727","Fever Tree","Another Time, Another Place","USA","3399761","https://www.discogs.com/release/3399761-Fever-Tree-The-Best-Of-Fever-Tree",""
"2728","Fever Tree","Another Time, Another Place","USA","1991488","https://www.discogs.com/release/1991488-Fever-Tree-Creation",""
"2730","Fever Tree","Creation","USA","5168593","https://www.discogs.com/release/5168593-Fever-Tree-Fever-Tree",""
"2734","Fever Tree","For Sale","USA","3481335","https://www.discogs.com/release/3481335-Fever-Tree-Live-1969",""
"2735","Fever Tree","Live 1969","USA","11618089","https://www.discogs.com/release/11618089-Fever-Tree-Another-Time-Another-Place",""
"2744","Fripp, Robert & Eno, Brian","Evening Star","USA","1139749","https://www.discogs.com/release/1139749-Fripp-Eno-No-Pussyfooting",""
"2752","Gabriel, Peter","2 (Scratch)","USA","947346","https://www.discogs.com/release/947346-Peter-Gabriel-Peter-Gabriel",""
"2753","Gabriel, Peter","Ein Deutsches Album (A German Album)","USA","932702","https://www.discogs.com/release/932702-Garbage-Garbage",""
"2757","Genesis","Duke","USA","5156706","https://www.discogs.com/release/5156706-Genesis-Genesis-A-History",""
"2759","Genesis","Illegal Alien","USA","9334892","https://www.discogs.com/release/9334892-Genesis-Live-The-Mama-Tour",""
"2760","Genesis","Live - The Mama Tour","USA","4065499","https://www.discogs.com/release/4065499-Genesis-Genesis-VideosVolume-1",""
"2762","Genesis","Videos - Volume 1","USA","2366475","https://www.discogs.com/release/2366475-Genesis-Illegal-Alien",""
"2767","Goblin","Fearless (37513 Zombie Ave.)","USA","4486117","https://www.discogs.com/release/4486117-Goblin-Zombi-Colonna-Sonora-Originale-Del-Film",""
"2771","Goblin","Profondo Rosso (Colonna Sonora Originale Del Film)","USA","8274186","https://www.discogs.com/release/8274186-Stelvio-Cipriani-Goblin-The-Bloodstained-Shadow-Original-Soundtrack-Music-From-The-Film-Solamente-Ne",""
"2772","Goblin","Roller","USA","14095127","https://www.discogs.com/release/14095127-Goblin-Fearless-37513-Zombie-Ave",""
"2774","Goblin","Suspiria (Musiche Dalla Colonna Sonora Originale Del Film)","USA","746570","https://www.discogs.com/release/746570-Goblin-Dawn-Of-The-Dead",""
"2776","Goblin","The Other Hell (Original Motion Picture Soundtrack)","USA","5224488","https://www.discogs.com/release/5224488-Goblin-Roller",""
"2777","Goblin","Zombi","USA","2678857","https://www.discogs.com/release/2678857-Goblin-ゴブリン-Suspiria-Musiche-Dalla-Colonna-Sonora-Originale-Del-Film-サスペリア",""
"2778","Goblin","Zombi (Colonna Sonora Originale Del Film)","USA","33654123","https://www.discogs.com/release/33654123-Goblin-The-Other-Hell-Original-Motion-Picture-Soundtrack",""
"2779","Golden Chords Trio","Touched By Jesus","USA","","",""
"2780","Gong","About Time","USA","706658","https://www.discogs.com/release/706658-Planet-Gong-Live-Floating-Anarchy-1977",""
"2782","Gong","Camembert Electrique","USA","731577","https://www.discogs.com/release/731577-New-York-Gong-About-Time",""
"2783","Gong","Camembert Electrique","USA","568044","https://www.discogs.com/release/568044-Gong-Magick-Brother",""
"2784","Gong","Continental Circus","USA","26833676","https://www.discogs.com/release/26833676-Gong-Live-In-Lyon-December-14th-1972",""
"2785","Gong","Flying Teapot (Radio Gnome Invisible Part 1)","USA","22979591","https://www.discogs.com/release/22979591-Gong-Gong-In-The-70s",""
"2790","Gong","Live Floating Anarchy 1977","USA","6334340","https://www.discogs.com/release/6334340-Gong-I-See-You",""
"2791","Gong","Live In Lyon December 14th, 1972","USA","5260692","https://www.discogs.com/release/5260692-Gong-You",""
"2792","Gong","Live! At Sheffield","USA","566443","https://www.discogs.com/release/566443-Gong-Angels-Egg-Radio-Gnome-Invisible-Part-2",""
"2793","Gong","Magick Brother","USA","4390066","https://www.discogs.com/release/4390066-Gong-Flying-Teapot-Radio-Gnome-Invisible-Part-1",""
"2795","Gong","You","USA","1235821","https://www.discogs.com/release/1235821-Gong-Camembert-Electrique",""
"2799","Guns N' Roses","Appetite For Destruction","USA","565793","https://www.discogs.com/release/565793-Guns-N-Roses-Nightrain",""
"2801","Guns N' Roses","Live Era '87-'93","USA","2206780","https://www.discogs.com/release/2206780-Guns-N-Roses-Use-Your-Illusion-I-",""
"2802","Guns N' Roses","Nightrain","USA","2048352","https://www.discogs.com/release/2048352-Guns-N-Roses-Use-Your-Illusion-II",""
"2804","Guns N' Roses","Use Your Illusion II","USA","9740630","https://www.discogs.com/release/9740630-Steve-Hackett-Voyage-Of-The-Acolyte",""
"2829","It's A Beautiful Day","…Today","USA","1755832","https://www.discogs.com/release/1755832-Its-A-Beautiful-Day-Choice-Quality-Stuff-Anytime",""
"2830","It's A Beautiful Day","Choice Quality Stuff / Anytime","USA","2923446","https://www.discogs.com/release/2923446-Its-A-Beautiful-Day-Today",""
